,A,B,C,D,E,F,freq1,freq2,freq3,freq4,freq5,freq6,freq7,freq8,freq9,freq10,AB,BC,CD,DE,EF,FA,AC,BD,CE,DF,EA,FB,AD,BE,CF,pedge00,pedge11,pnode,hnodes,lnodes,Unnamed: 0,freq_total,EC,FD
1313,1,1,0,0,1,1,5.0,5.0,7.0,1.0,3.0,1.0,0.0,0.0,0.0,14.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,1.0,6.0,0.0,4.0,2.0,,,,
1314,1,0,1,1,1,0,22.0,89.0,108.0,52.0,16.0,6.0,1.0,5.0,1.0,73.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,1.0,3.0,0.0,4.0,2.0,,,,
1315,1,0,1,1,0,1,14.0,83.0,111.0,70.0,26.0,9.0,1.0,0.0,14.0,66.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,1.0,3.0,0.0,4.0,2.0,,,,
1316,1,0,1,0,1,1,5.0,18.0,37.0,16.0,6.0,1.0,0.0,0.0,0.0,51.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,1.0,4.0,0.0,4.0,2.0,,,,
1317,1,0,0,1,1,1,5.0,23.0,23.0,13.0,9.0,1.0,0.0,0.0,11.0,33.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,1.0,4.0,0.0,4.0,2.0,,,,
1318,0,1,1,1,1,0,1.0,7.0,10.0,2.0,4.0,0.0,0.0,8.0,4.0,2.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,1.0,5.0,0.0,4.0,2.0,,,,
1319,0,1,1,1,0,1,1.0,4.0,12.0,3.0,5.0,1.0,0.0,0.0,0.0,27.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,1.0,5.0,0.0,4.0,2.0,,,,
1320,0,1,1,0,1,1,6.0,36.0,47.0,22.0,11.0,5.0,3.0,3.0,1.0,100.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,0.0,5.0,0.0,4.0,2.0,,,,
1321,0,1,0,1,1,1,10.0,39.0,56.0,27.0,11.0,4.0,2.0,0.0,10.0,117.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,0.0,5.0,0.0,4.0,2.0,,,,
1322,0,0,1,1,1,1,2.0,10.0,32.0,13.0,9.0,1.0,0.0,0.0,0.0,21.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,1.0,4.0,0.0,4.0,2.0,,,,
1323,1,1,1,0,0,0,21.0,109.0,165.0,82.0,37.0,9.0,1.0,8.0,9.0,111.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,2.0,2.0,0.0,3.0,3.0,,,,
1324,1,1,0,1,0,0,19.0,111.0,143.0,78.0,38.0,16.0,10.0,3.0,9.0,99.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,2.0,2.0,0.0,3.0,3.0,,,,
1325,1,1,0,0,1,0,3.0,10.0,16.0,6.0,5.0,3.0,1.0,1.0,0.0,12.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,2.0,3.0,0.0,3.0,3.0,,,,
1326,1,1,0,0,0,1,2.0,9.0,17.0,18.0,5.0,2.0,4.0,2.0,0.0,21.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,2.0,3.0,0.0,3.0,3.0,,,,
1327,1,0,1,1,0,0,33.0,220.0,307.0,179.0,72.0,19.0,6.0,9.0,4.0,110.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,3.0,1.0,0.0,3.0,3.0,,,,
1328,1,0,1,0,1,0,355.0,1247.0,1125.0,541.0,169.0,71.0,16.0,21.0,18.0,473.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,2.0,1.0,0.0,3.0,3.0,,,,
1329,1,0,1,0,0,1,1.0,4.0,11.0,6.0,2.0,1.0,2.0,0.0,0.0,6.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,3.0,2.0,0.0,3.0,3.0,,,,
1330,1,0,0,1,1,0,0.0,2.0,8.0,13.0,4.0,0.0,1.0,0.0,1.0,5.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,3.0,2.0,0.0,3.0,3.0,,,,
1331,1,0,0,1,0,1,379.0,1283.0,1163.0,504.0,174.0,67.0,21.0,23.0,22.0,404.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,2.0,1.0,0.0,3.0,3.0,,,,
1332,1,0,0,0,1,1,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,3.0,3.0,0.0,3.0,3.0,,,,
1333,0,1,1,1,0,0,0.0,3.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,3.0,3.0,0.0,3.0,3.0,,,,
1334,0,1,1,0,1,0,208.0,710.0,774.0,380.0,143.0,43.0,10.0,14.0,9.0,454.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,1.0,2.0,0.0,3.0,3.0,,,,
1335,0,1,1,0,0,1,0.0,8.0,11.0,14.0,3.0,0.0,1.0,1.0,0.0,45.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,2.0,3.0,0.0,3.0,3.0,,,,
1336,0,1,0,1,1,0,2.0,14.0,17.0,15.0,3.0,1.0,0.0,0.0,0.0,33.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,2.0,3.0,0.0,3.0,3.0,,,,
1337,0,1,0,1,0,1,246.0,745.0,750.0,346.0,118.0,39.0,13.0,8.0,20.0,513.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,1.0,2.0,0.0,3.0,3.0,,,,
1338,0,1,0,0,1,1,14.0,74.0,113.0,62.0,29.0,11.0,11.0,1.0,6.0,213.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,1.0,3.0,0.0,3.0,3.0,,,,
1339,0,0,1,1,1,0,2.0,10.0,13.0,9.0,3.0,1.0,0.0,0.0,5.0,9.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,3.0,2.0,0.0,3.0,3.0,,,,
1340,0,0,1,1,0,1,2.0,16.0,11.0,6.0,3.0,1.0,0.0,0.0,0.0,11.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,3.0,2.0,0.0,3.0,3.0,,,,
1341,0,0,1,0,1,1,22.0,102.0,123.0,76.0,21.0,11.0,2.0,9.0,1.0,86.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,2.0,2.0,0.0,3.0,3.0,,,,
1342,0,0,0,1,1,1,27.0,110.0,133.0,70.0,24.0,10.0,10.0,0.0,1.0,92.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,2.0,2.0,0.0,3.0,3.0,,,,
1343,1,1,0,0,0,0,7.0,34.0,37.0,29.0,12.0,2.0,0.0,7.0,1.0,12.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,4.0,1.0,0.0,2.0,4.0,,,,
1344,1,0,1,0,0,0,10.0,41.0,57.0,45.0,6.0,5.0,2.0,3.0,0.0,29.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,5.0,0.0,0.0,2.0,4.0,,,,
1345,1,0,0,1,0,0,5.0,30.0,39.0,34.0,9.0,3.0,0.0,1.0,1.0,20.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,5.0,0.0,0.0,2.0,4.0,,,,
1346,1,0,0,0,1,0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,5.0,1.0,1.0,2.0,4.0,,,,
1347,1,0,0,0,0,1,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,5.0,1.0,1.0,2.0,4.0,,,,
1348,0,1,1,0,0,0,5.0,14.0,35.0,22.0,8.0,3.0,6.0,0.0,0.0,25.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,4.0,1.0,0.0,2.0,4.0,,,,
1349,0,1,0,1,0,0,2.0,16.0,24.0,21.0,6.0,5.0,1.0,1.0,0.0,11.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,4.0,1.0,0.0,2.0,4.0,,,,
1350,0,1,0,0,1,0,59.0,203.0,261.0,135.0,43.0,18.0,4.0,1.0,1.0,109.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,3.0,1.0,0.0,2.0,4.0,,,,
1351,0,1,0,0,0,1,50.0,245.0,301.0,153.0,62.0,10.0,6.0,7.0,1.0,119.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,3.0,1.0,0.0,2.0,4.0,,,,
1352,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,6.0,1.0,1.0,2.0,4.0,,,,
1353,0,0,1,0,1,0,144.0,577.0,476.0,195.0,54.0,27.0,16.0,10.0,2.0,137.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,4.0,0.0,0.0,2.0,4.0,,,,
1354,0,0,1,0,0,1,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,5.0,1.0,0.0,2.0,4.0,,,,
1355,0,0,0,1,1,0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,5.0,1.0,0.0,2.0,4.0,,,,
1356,0,0,0,1,0,1,166.0,564.0,478.0,229.0,60.0,14.0,8.0,16.0,7.0,167.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,4.0,0.0,0.0,2.0,4.0,,,,
1357,0,0,0,0,1,1,4.0,24.0,45.0,28.0,5.0,1.0,0.0,0.0,1.0,34.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,4.0,1.0,0.0,2.0,4.0,,,,
1358,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,8.0,0.0,2.0,1.0,5.0,,,,
1359,0,1,0,0,0,0,1.0,10.0,10.0,10.0,3.0,2.0,0.0,0.0,0.0,21.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,6.0,0.0,0.0,1.0,5.0,,,,
1360,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,8.0,0.0,2.0,1.0,5.0,,,,
1361,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,8.0,0.0,2.0,1.0,5.0,,,,
1362,0,0,0,0,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,7.0,0.0,1.0,1.0,5.0,,,,
1363,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,1,1,1,1,0,1,0.0,0.0,1,1,0,1,1,7.0,0.0,1.0,1.0,5.0,,,,
1364,0,1,1,1,1,1,1.0,12.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,10.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,0.0,5.0,0.0,5.0,1.0,,,,
1365,1,0,1,1,1,1,5.0,13.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,31.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,0.0,5.0,0.0,5.0,1.0,,,,
1366,1,1,0,1,1,1,46.0,153.0,81.0,16.0,15.0,2.0,0.0,2.0,0.0,26.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,0.0,2.0,0.0,5.0,1.0,,,,
1367,1,1,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,0.0,6.0,0.0,5.0,1.0,,,,
1368,1,1,1,1,0,1,4.0,16.0,12.0,4.0,3.0,0.0,0.0,0.0,0.0,18.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,0.0,5.0,0.0,5.0,1.0,,,,
1369,1,1,1,1,1,0,2.0,13.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,17.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,0.0,5.0,0.0,5.0,1.0,,,,
1370,1,1,1,1,0,0,11.0,44.0,47.0,15.0,13.0,0.0,4.0,0.0,0.0,54.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,0.0,3.0,0.0,4.0,2.0,,,,
1371,1,1,1,0,1,0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,0.0,4.0,0.0,4.0,2.0,,,,
1372,1,1,1,0,0,1,1.0,6.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,0.0,4.0,0.0,4.0,2.0,,,,
1373,1,1,0,1,1,0,76.0,368.0,293.0,66.0,66.0,5.0,4.0,0.0,0.0,69.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,1.0,1.0,0.0,4.0,2.0,,,,
1374,1,1,0,1,0,1,57.0,350.0,295.0,60.0,64.0,6.0,1.0,4.0,1.0,70.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,1.0,1.0,0.0,4.0,2.0,,,,
1375,1,1,0,0,1,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,1.0,2.0,1.0,4.0,2.0,,,,
1376,1,0,1,1,1,0,9.0,58.0,36.0,13.0,17.0,2.0,0.0,0.0,0.0,19.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,0.0,3.0,0.0,4.0,2.0,,,,
1377,1,0,1,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,1.0,4.0,0.0,4.0,2.0,,,,
1378,1,0,1,0,1,1,0.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,16.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,0.0,4.0,0.0,4.0,2.0,,,,
1379,1,0,0,1,1,1,79.0,341.0,282.0,60.0,64.0,5.0,6.0,1.0,5.0,103.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,1.0,1.0,0.0,4.0,2.0,,,,
1380,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,1.0,4.0,0.0,4.0,2.0,,,,
1381,0,1,1,1,0,1,8.0,40.0,43.0,14.0,8.0,6.0,1.0,0.0,0.0,21.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,0.0,3.0,0.0,4.0,2.0,,,,
1382,0,1,1,0,1,1,2.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,0.0,4.0,0.0,4.0,2.0,,,,
1383,0,1,0,1,1,1,73.0,317.0,279.0,62.0,65.0,4.0,11.0,0.0,0.0,44.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,1.0,1.0,0.0,4.0,2.0,,,,
1384,0,0,1,1,1,1,11.0,36.0,38.0,11.0,5.0,3.0,1.0,0.0,0.0,34.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,0.0,3.0,0.0,4.0,2.0,,,,
1385,1,1,1,0,0,0,21.0,68.0,48.0,23.0,8.0,3.0,7.0,0.0,0.0,30.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,0.0,2.0,0.0,3.0,3.0,,,,
1386,1,1,0,1,0,0,151.0,784.0,704.0,270.0,244.0,35.0,7.0,13.0,1.0,103.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,2.0,0.0,0.0,3.0,3.0,,,,
1387,1,1,0,0,1,0,0.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,2.0,1.0,1.0,3.0,3.0,,,,
1388,1,1,0,0,0,1,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,2.0,1.0,1.0,3.0,3.0,,,,
1389,1,0,1,1,0,0,3.0,14.0,8.0,1.0,1.0,0.0,0.0,6.0,0.0,10.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,1.0,2.0,0.0,3.0,3.0,,,,
1390,1,0,1,0,1,0,27.0,62.0,61.0,22.0,4.0,6.0,2.0,0.0,0.0,39.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,0.0,2.0,0.0,3.0,3.0,,,,
1391,1,0,1,0,0,1,3.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,1.0,3.0,0.0,3.0,3.0,,,,
1392,1,0,0,1,1,0,155.0,747.0,736.0,267.0,240.0,36.0,10.0,1.0,9.0,63.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,2.0,0.0,0.0,3.0,3.0,,,,
1393,1,0,0,1,0,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,3.0,1.0,2.0,3.0,3.0,,,,
1394,1,0,0,0,1,1,0.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,2.0,1.0,1.0,3.0,3.0,,,,
1395,0,1,1,1,0,0,3.0,8.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,1.0,2.0,0.0,3.0,3.0,,,,
1396,0,1,1,0,1,0,6.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,1.0,3.0,0.0,3.0,3.0,,,,
1397,0,1,1,0,0,1,24.0,71.0,50.0,22.0,7.0,8.0,2.0,1.0,8.0,37.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,0.0,2.0,0.0,3.0,3.0,,,,
1398,0,1,0,1,1,0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,3.0,1.0,2.0,3.0,3.0,,,,
1399,0,1,0,1,0,1,160.0,767.0,708.0,274.0,250.0,30.0,1.0,1.0,1.0,78.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,2.0,0.0,0.0,3.0,3.0,,,,
1400,0,1,0,0,1,1,1.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,2.0,1.0,1.0,3.0,3.0,,,,
1401,0,0,1,1,1,0,6.0,7.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,1.0,2.0,0.0,3.0,3.0,,,,
1402,0,0,1,1,0,1,3.0,16.0,11.0,5.0,2.0,3.0,0.0,0.0,5.0,2.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,1.0,2.0,0.0,3.0,3.0,,,,
1403,0,0,1,0,1,1,28.0,81.0,76.0,26.0,17.0,7.0,0.0,0.0,0.0,53.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,0.0,2.0,0.0,3.0,3.0,,,,
1404,0,0,0,1,1,1,180.0,794.0,784.0,280.0,243.0,34.0,16.0,0.0,4.0,64.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,2.0,0.0,0.0,3.0,3.0,,,,
1405,1,1,0,0,0,0,0.0,19.0,13.0,8.0,6.0,0.0,7.0,0.0,0.0,16.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,3.0,0.0,1.0,2.0,4.0,,,,
1406,1,0,1,0,0,0,122.0,288.0,209.0,54.0,29.0,12.0,2.0,1.0,0.0,34.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,1.0,1.0,0.0,2.0,4.0,,,,
1407,1,0,0,1,0,0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,4.0,0.0,2.0,2.0,4.0,,,,
1408,1,0,0,0,1,0,1.0,12.0,14.0,10.0,4.0,1.0,1.0,0.0,1.0,2.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,3.0,0.0,1.0,2.0,4.0,,,,
1409,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,4.0,1.0,3.0,2.0,4.0,,,,
1410,0,1,1,0,0,0,111.0,303.0,242.0,25.0,39.0,8.0,2.0,0.0,8.0,54.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,1.0,1.0,0.0,2.0,4.0,,,,
1411,0,1,0,1,0,0,0.0,6.0,10.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,4.0,0.0,2.0,2.0,4.0,,,,
1412,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,4.0,1.0,3.0,2.0,4.0,,,,
1413,0,1,0,0,0,1,2.0,15.0,16.0,9.0,4.0,1.0,0.0,0.0,0.0,16.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,3.0,0.0,1.0,2.0,4.0,,,,
1414,0,0,1,1,0,0,20.0,58.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,2.0,1.0,0.0,2.0,4.0,,,,
1415,0,0,1,0,1,0,109.0,281.0,187.0,49.0,31.0,3.0,0.0,0.0,1.0,38.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,1.0,1.0,0.0,2.0,4.0,,,,
1416,0,0,1,0,0,1,105.0,292.0,216.0,34.0,31.0,11.0,4.0,0.0,0.0,29.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,1.0,1.0,0.0,2.0,4.0,,,,
1417,0,0,0,1,1,0,2.0,8.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,4.0,0.0,2.0,2.0,4.0,,,,
1418,0,0,0,1,0,1,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,4.0,0.0,2.0,2.0,4.0,,,,
1419,0,0,0,0,1,1,1.0,11.0,16.0,13.0,5.0,1.0,1.0,0.0,0.0,2.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,3.0,0.0,1.0,2.0,4.0,,,,
1420,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,5.0,0.0,3.0,1.0,5.0,,,,
1421,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,5.0,0.0,3.0,1.0,5.0,,,,
1422,0,0,1,0,0,0,767.0,1908.0,1326.0,215.0,193.0,18.0,8.0,0.0,1.0,97.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,2.0,0.0,0.0,1.0,5.0,,,,
1423,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,6.0,0.0,4.0,1.0,5.0,,,,
1424,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,5.0,0.0,3.0,1.0,5.0,,,,
1425,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,1.0,0.0,0,0,0,1,1,5.0,0.0,3.0,1.0,5.0,,,,
1426,0,1,1,1,1,1,2.0,4.0,6.0,8.0,4.0,0.0,1.0,1.0,4.0,36.0,0,1,1,0,0,0,1,1,1.0,1.0,1,1,0,0,0,0.0,6.0,0.0,5.0,1.0,,,,
1427,1,0,1,1,1,1,0.0,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,26.0,0,1,1,0,0,0,1,1,1.0,1.0,1,1,0,0,0,0.0,5.0,0.0,5.0,1.0,,,,
1428,1,1,0,1,1,1,2.0,20.0,12.0,11.0,10.0,3.0,0.0,4.0,0.0,35.0,0,1,1,0,0,0,1,1,1.0,1.0,1,1,0,0,0,0.0,4.0,0.0,5.0,1.0,,,,
1429,1,1,1,0,1,1,2.0,4.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,17.0,0,1,1,0,0,0,1,1,1.0,1.0,1,1,0,0,0,0.0,5.0,0.0,5.0,1.0,,,,
1430,1,1,1,1,0,1,1.0,7.0,7.0,6.0,2.0,0.0,2.0,0.0,0.0,21.0,0,1,1,0,0,0,1,1,1.0,1.0,1,1,0,0,0,0.0,6.0,0.0,5.0,1.0,,,,
1431,1,1,1,1,1,0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,4.0,18.0,0,1,1,0,0,0,1,1,1.0,1.0,1,1,0,0,0,0.0,6.0,0.0,5.0,1.0,,,,
1432,1,1,1,1,0,0,9.0,27.0,25.0,13.0,7.0,0.0,0.0,3.0,0.0,36.0,0,1,1,0,0,0,1,1,1.0,1.0,1,1,0,0,0,0.0,4.0,0.0,4.0,2.0,,,,
1433,1,1,1,0,1,0,4.0,11.0,7.0,3.0,0.0,0.0,0.0,0.0,4.0,7.0,0,1,1,0,0,0,1,1,1.0,1.0,1,1,0,0,0,1.0,4.0,0.0,4.0,2.0,,,,
1434,1,1,1,0,0,1,11.0,28.0,44.0,18.0,12.0,7.0,3.0,1.0,0.0,70.0,0,1,1,0,0,0,1,1,1.0,1.0,1,1,0,0,0,0.0,3.0,0.0,4.0,2.0,,,,
